county,state,fips,zone,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
Tompkins,NY,036109,Eastern Time (US & Canada),42.452,-76.4737,42.6274189,-76.237695,42.2629759,-76.696657
Ulster,NY,036111,Eastern Time (US & Canada),41.9216,-74.3795,42.176992,-73.9167897,41.58061000000001,-74.780693
Warren,NY,036113,Eastern Time (US & Canada),43.5976,-73.8646,43.8036869,-73.436578,43.2235541,-74.214625
Washington,NY,036115,Eastern Time (US & Canada),43.1564,-73.436,,,,
Wayne,NY,036117,Eastern Time (US & Canada),43.1566,-77.0292,43.3440163,-76.70231,43.0124629,-77.37605400000001
Westchester,NY,036119,Eastern Time (US & Canada),40.9833,-73.7799,41.366375,-73.482709,40.8765146,-73.98069389999999
Wyoming,NY,036121,Eastern Time (US & Canada),42.7023,-78.2245,42.8332349,-78.074001,42.815422,-78.0948909
Yates,NY,036123,Eastern Time (US & Canada),42.6335,-77.1055,42.7642166,-76.90348329999999,42.459187,-77.36710590000001
Alamance,NC,037001,Eastern Time (US & Canada),36.044,-79.3995,36.040211,-79.4814789,36.0183539,-79.4996199
Alexander,NC,037003,Eastern Time (US & Canada),35.9211,-81.1772,36.045699,-81.0035879,35.7814728,-81.34362929999999
Alleghany,NC,037005,Eastern Time (US & Canada),36.4915,-81.1286,36.5753659,-80.901732,36.3652389,-81.355076
Anson,NC,037007,Eastern Time (US & Canada),34.9738,-80.1027,35.211124,-79.848545,34.8065549,-80.32041
Ashe,NC,037009,Eastern Time (US & Canada),36.4346,-81.501,36.5881569,-81.24412600000001,36.240272,-81.741997
Avery,NC,037011,Eastern Time (US & Canada),36.0766,-81.9224,36.287109,-81.7355259,35.9115199,-82.0805429
Beaufort,NC,037013,Eastern Time (US & Canada),35.4947,-76.8631,34.776854,-76.619131,34.702346,-76.673867
Bertie,NC,037015,Eastern Time (US & Canada),36.0662,-76.9791,36.2468749,-76.68202649999999,35.811681,-77.3278629
Bladen,NC,037017,Eastern Time (US & Canada),34.6143,-78.5632,34.856555,-78.176496,34.367089,-78.901573
Brunswick,NC,037019,Eastern Time (US & Canada),34.1066,-78.2492,34.3026489,-78.6964069,34.2832329,-78.715885
Buncombe,NC,037021,Eastern Time (US & Canada),35.6112,-82.5302,35.824096,-82.169018,35.416574,-82.888099
Burke,NC,037023,Eastern Time (US & Canada),35.8886,-81.862,36.000127,-81.3650146,35.5582379,-81.9870349
Cabarrus,NC,037025,Eastern Time (US & Canada),35.3868,-80.5519,35.507163,-80.295236,35.184048,-80.788494
Caldwell,NC,037027,Eastern Time (US & Canada),36.0301,-81.6408,,,,
Camden,NC,037029,Eastern Time (US & Canada),36.3902,-76.2101,36.4412669,-76.051684,36.26649,-76.284843
Carteret,NC,037031,Eastern Time (US & Canada),34.8327,-76.6707,35.126387,-76.044929,34.5820908,-77.167839
Caswell,NC,037033,Eastern Time (US & Canada),36.3934,-79.3337,36.541739,-79.137936,36.242117,-79.532096
Catawba,NC,037035,Eastern Time (US & Canada),35.6626,-81.2144,35.740747,-81.0317443,35.671481,-81.101709
Chatham,NC,037037,Eastern Time (US & Canada),35.7028,-79.2553,35.876788,-78.90617000000002,35.515088,-79.5557319
Cherokee,NC,037039,Eastern Time (US & Canada),35.1339,-84.0635,35.5135049,-83.264416,35.4519329,-83.340777
Chowan,NC,037041,Eastern Time (US & Canada),36.1507,-76.608,36.351915,-76.40363780000001,36.0061482,-76.7330471
Clay,NC,037043,Eastern Time (US & Canada),35.0572,-83.7502,35.1611319,-83.4827789,34.986592,-84.00583
Cleveland,NC,037045,Eastern Time (US & Canada),35.334,-81.5554,35.7449219,-80.66591,35.719249,-80.698191
Columbus,NC,037047,Eastern Time (US & Canada),34.2655,-78.655,35.264531,-82.18172190000001,35.234569,-82.2195579
Craven,NC,037049,Eastern Time (US & Canada),35.1262,-77.0969,35.4189549,-76.65775730000001,34.802755,-77.473716
Cumberland,NC,037051,Eastern Time (US & Canada),35.0485,-78.8273,35.266884,-78.494744,34.834289,-79.1130359
Currituck,NC,037053,Eastern Time (US & Canada),36.4012,-76.034,36.460108,-75.9913517,36.415317,-76.0296209
Mainland Dare,NC,037055,Eastern Time (US & Canada),35.7753,-75.8577,36.231587,-75.4599515,35.1908008,-76.01421530000002
Davidson,NC,037057,Eastern Time (US & Canada),35.7932,-80.2127,35.5193389,-80.76996,35.4432,-80.8725367
Davie,NC,037059,Eastern Time (US & Canada),35.9292,-80.5446,36.062765,-80.365259,35.74281089999999,-80.707672
Duplin,NC,037061,Eastern Time (US & Canada),34.9365,-77.9333,35.1941319,-77.650919,34.7059519,-78.200548
Durham,NC,037063,Eastern Time (US & Canada),36.0359,-78.8764,36.1369289,-78.7621719,35.8667249,-79.00765
Edgecombe,NC,037065,Eastern Time (US & Canada),35.9129,-77.5971,36.15451100000001,-77.3424639,35.677321,-77.828446
Forsyth,NC,037067,Eastern Time (US & Canada),36.1304,-80.2563,36.2616329,-80.0352039,35.973208,-80.51642
Franklin,NC,037069,Eastern Time (US & Canada),36.0827,-78.2857,35.215736,-83.353073,35.1368099,-83.412279
Gaston,NC,037071,Eastern Time (US & Canada),35.2945,-81.1801,36.508758,-77.630028,36.478989,-77.6582349
Gates,NC,037073,Eastern Time (US & Canada),36.4444,-76.7017,,,,
Graham,NC,037075,Eastern Time (US & Canada),35.3502,-83.8335,36.088704,-79.339619,36.016422,-79.43280390000001
Granville,NC,037077,Eastern Time (US & Canada),36.304,-78.653,36.5424739,-78.4537331,36.0218039,-78.8046799
Greene,NC,037079,Eastern Time (US & Canada),35.4852,-77.6756,35.652256,-77.47444,35.3476,-77.827608
Guilford,NC,037081,Eastern Time (US & Canada),36.0794,-79.789,36.257515,-79.532365,35.8996269,-80.046955
Halifax,NC,037083,Eastern Time (US & Canada),36.2575,-77.6519,36.335215,-77.5828669,36.317515,-77.596407
Harnett,NC,037085,Eastern Time (US & Canada),35.3687,-78.8693,,,,
Haywood,NC,037087,Eastern Time (US & Canada),35.5561,-82.9822,,,,
Henderson,NC,037089,Eastern Time (US & Canada),35.3362,-82.4799,36.358184,-78.371881,36.2998599,-78.4575809
Hertford,NC,037091,Eastern Time (US & Canada),36.359,-76.9838,36.204585,-76.4412821,36.1647589,-76.496657
Hoke,NC,037093,Eastern Time (US & Canada),35.0174,-79.2371,35.213794,-79.0347989,34.833379,-79.459176
Mainland Hyde,NC,037095,Eastern Time (US & Canada),35.5375,-76.2532,35.7052429,-75.7602479,35.0653188,-76.638229
Iredell,NC,037097,Eastern Time (US & Canada),35.8072,-80.8736,36.05787490000001,-80.6926979,35.4913306,-81.11069909999999
Jackson,NC,037099,Eastern Time (US & Canada),35.3638,-83.1778,36.3974509,-77.410254,36.382746,-77.429042
Johnston,NC,037101,Eastern Time (US & Canada),35.5176,-78.3657,35.8180149,-78.0646029,35.2563759,-78.708629
Jones,NC,037103,Eastern Time (US & Canada),35.0222,-77.3555,35.243342,-77.049449,34.7803059,-77.73102990000001
Lee,NC,037105,Eastern Time (US & Canada),35.475,-79.1716,35.62823789999999,-78.9697609,35.306976,-79.35969000000001
Lenoir,NC,037107,Eastern Time (US & Canada),35.2393,-77.6416,35.974841,-81.481968,35.856197,-81.594028
Lincoln,NC,037109,Eastern Time (US & Canada),35.4862,-81.2239,35.568812,-80.9466029,35.400833,-81.538074
McDowell,NC,037111,Eastern Time (US & Canada),35.7082,-82.1054,35.959449,-81.824184,35.518001,-82.294805
Macon,NC,037113,Eastern Time (US & Canada),35.1504,-83.4221,36.445622,-78.0766309,36.434033,-78.090868
Madison,NC,037115,Eastern Time (US & Canada),35.8581,-82.7057,36.404897,-79.939829,36.37020589999999,-80.0053339
Martin,NC,037117,Eastern Time (US & Canada),35.8416,-77.1071,36.074937,-76.760795,35.658485,-77.409121
Mecklenburg,NC,037119,Eastern Time (US & Canada),35.2468,-80.8328,35.5118345,-80.550297,35.001728,-81.0566953
Mitchell,NC,037121,Eastern Time (US & Canada),36.0133,-82.1634,36.159112,-81.9790089,35.82389089999999,-82.416669
Montgomery,NC,037123,Eastern Time (US & Canada),35.3324,-79.9054,35.511457,-79.614306,35.137098,-80.18114539999999
Moore,NC,037125,Eastern Time (US & Canada),35.3107,-79.4813,35.5179909,-79.09613,35.0427369,-79.769285
Nash,NC,037127,Eastern Time (US & Canada),35.9672,-77.9865,36.202663,-77.697879,35.727834,-78.256901
New Hanover,NC,037129,Eastern Time (US & Canada),34.2817,-77.8983,34.389359,-77.7169586,33.9284039,-78.0279358
Northampton,NC,037131,Eastern Time (US & Canada),36.4177,-77.3967,36.547315,-77.06609999999999,36.164944,-77.900036
Onslow,NC,037133,Eastern Time (US & Canada),34.7374,-77.4342,34.984463,-77.0976161,34.440653,-77.685288
Orange,NC,037135,Eastern Time (US & Canada),36.0614,-79.1205,36.243866,-78.95079,35.8606679,-79.264594
Pamlico,NC,037137,Eastern Time (US & Canada),35.1407,-76.7487,35.3313672,-76.4407555,34.96449339999999,-76.9874293
Pasquotank,NC,037139,Eastern Time (US & Canada),36.2974,-76.2867,36.510536,-76.0593133,36.1235196,-76.491477
Pender,NC,037141,Eastern Time (US & Canada),34.5328,-77.9208,34.7325869,-77.518136,34.2932674,-78.272228
Perquimans,NC,037143,Eastern Time (US & Canada),36.2069,-76.4419,36.378042,-76.1926251,36.073858,-76.5898979
Person,NC,037145,Eastern Time (US & Canada),36.3901,-78.9717,36.542153,-78.7948229,36.235937,-79.153733
Pitt,NC,037147,Eastern Time (US & Canada),35.5935,-77.3748,35.8329,-77.084716,35.327988,-77.700502
Polk,NC,037149,Eastern Time (US & Canada),35.2856,-82.293,35.40921489999999,-81.961255,35.18475,-82.3594409
Randolph,NC,037151,Eastern Time (US & Canada),35.7103,-79.806,35.920663,-79.541978,35.5056609,-80.066842
Richmond,NC,037153,Eastern Time (US & Canada),35.0059,-79.748,35.18341789999999,-79.459176,34.804888,-80.0757139
Robeson,NC,037155,Eastern Time (US & Canada),34.6401,-79.1035,34.9534544,-78.80514400000001,34.29924,-79.461754
Rockingham,NC,037157,Eastern Time (US & Canada),36.3961,-79.7751,34.983812,-79.728183,34.908214,-79.79856
Rowan,NC,037159,Eastern Time (US & Canada),35.6396,-80.5247,35.863447,-80.1849771,35.5019409,-80.7715499
Rutherford,NC,037161,Eastern Time (US & Canada),35.465,-82.193,35.6123199,-81.692329,35.180493,-82.280509
Sampson,NC,037163,Eastern Time (US & Canada),34.9915,-78.3712,35.315263,-78.112955,34.5538789,-78.672282
Scotland,NC,037165,Eastern Time (US & Canada),34.8411,-79.4805,35.043096,-79.330738,34.630432,-79.6883919
Stanly,NC,037167,Eastern Time (US & Canada),35.312,-80.2507,35.5043086,-80.0529849,35.1430809,-80.5062969
Stokes,NC,037169,Eastern Time (US & Canada),36.4018,-80.2395,36.55063,-80.0272689,36.257207,-80.451945
Surry,NC,037171,Eastern Time (US & Canada),36.4148,-80.6882,36.5623499,-80.4401,36.2363829,-80.9746189
Swain,NC,037173,Eastern Time (US & Canada),35.4867,-83.4927,35.695957,-83.156267,35.2791269,-83.9526822
Transylvania,NC,037175,Eastern Time (US & Canada),35.2022,-82.7983,35.422924,-82.574907,35.027547,-83.056771
Tyrrell,NC,037177,Eastern Time (US & Canada),35.8161,-76.2118,35.9952326,-76.0123849,35.597992,-76.405822
Union,NC,037179,Eastern Time (US & Canada),34.9884,-80.5307,35.2083809,-80.277051,34.8140019,-80.8403029
Vance,NC,037181,Eastern Time (US & Canada),36.3648,-78.4083,36.5434716,-78.277472,36.1636619,-78.51129999999999
Wake,NC,037183,Eastern Time (US & Canada),35.7901,-78.6504,36.076251,-78.25492400000002,35.519081,-78.995054
Warren,NC,037185,Eastern Time (US & Canada),36.3966,-78.1069,36.544663,-77.8989375,36.202663,-78.3210508
Washington,NC,037187,Eastern Time (US & Canada),35.8221,-76.5766,35.608945,-76.97561,35.5279922,-77.1194259
Watauga,NC,037189,Eastern Time (US & Canada),36.2313,-81.6969,36.391242,-81.4611879,36.1115439,-81.918111
Wayne,NC,037191,Eastern Time (US & Canada),35.3638,-78.004,35.59777,-77.8001829,35.146451,-78.3046619
Wilkes,NC,037193,Eastern Time (US & Canada),36.2065,-81.1638,36.440433,-80.868871,35.994783,-81.5454549
Wilson,NC,037195,Eastern Time (US & Canada),35.7048,-77.9185,35.813857,-77.865611,35.67165,-78.040144
Yadkin,NC,037197,Eastern Time (US & Canada),36.1605,-80.6653,36.287686,-80.4319199,36.046456,-80.8821799
Yancey,NC,037199,Eastern Time (US & Canada),35.8989,-82.3076,36.084559,-82.1331819,35.698701,-82.5053839
Adams,ND,038001,Mountain Time (US & Canada),46.0969,-102.5285,48.42747,-98.0625659,48.41287089999999,-98.084729
Barnes,ND,038003,Central Time (US & Canada),46.9361,-98.0716,47.241284,-97.6814649,46.629928,-98.467995
Benson,ND,038005,Central Time (US & Canada),48.0694,-99.3659,48.37129789999999,-98.525516,47.8461689,-99.8482479
Billings,ND,038007,Mountain Time (US & Canada),47.0235,-103.3764,47.3293539,-103.032417,46.62952,-103.667564
Bottineau,ND,038009,Central Time (US & Canada),48.7921,-100.8335,48.8351479,-100.426549,48.816351,-100.462317
Bowman,ND,038011,Mountain Time (US & Canada),46.1126,-103.5207,46.19262390000001,-103.383157,46.174518,-103.422758
Burke,ND,038013,Central Time (US & Canada),48.7909,-102.5183,48.999431,-102.021144,48.54611389999999,-102.939936
Burleigh,ND,038015,Central Time (US & Canada),46.9774,-100.4688,47.32790989999999,-100.0752289,46.633342,-100.9651559
Cass,ND,038017,Central Time (US & Canada),46.933,-97.2481,47.239978,-96.7532569,46.62931200000001,-97.7061789
Cavalier,ND,038019,Central Time (US & Canada),48.7722,-98.465,48.808169,-97.60503,48.7832,-97.6404419
Dickey,ND,038021,Central Time (US & Canada),46.1102,-98.5046,46.540225,-98.46296,46.5334639,-98.4738069
Divide,ND,038023,Central Time (US & Canada),48.8149,-103.4873,48.999877,-102.8855991,48.633083,-104.05004
Dunn,ND,038025,,47.3568,-102.6182,47.8194638,-102.144247,46.9805629,-103.099867
Eddy,ND,038027,Central Time (US & Canada),47.7176,-98.9016,47.8476159,-98.500078,47.5870959,-99.2974249
Emmons,ND,038029,Central Time (US & Canada),46.2851,-100.2388,46.634975,-99.8784149,45.941373,-100.6613015
Foster,ND,038031,Central Time (US & Canada),47.4571,-98.8831,47.587824,-98.4992369,47.326346,-99.2663489
Golden Valley,ND,038033,Mountain Time (US & Canada),46.9402,-103.8467,47.295725,-102.05477,47.2846149,-102.075968
Grand Forks,ND,038035,Central Time (US & Canada),47.9219,-97.457,47.969701,-97.0098019,47.860166,-97.195914
Grant,ND,038037,Mountain Time (US & Canada),46.3583,-101.6397,46.718019,-101.023819,46.0067669,-102.0966289
Griggs,ND,038039,Central Time (US & Canada),47.4572,-98.2371,47.672557,-97.9604649,47.2404529,-98.500326
Hettinger,ND,038041,Mountain Time (US & Canada),46.4326,-102.4604,46.0134009,-102.621739,45.995546,-102.645766
Kidder,ND,038043,Central Time (US & Canada),46.9802,-99.7801,47.327472,-99.4462339,46.6315114,-100.115256
LaMoure,ND,038045,Central Time (US & Canada),46.4569,-98.5355,46.3675889,-98.274935,46.347896,-98.316825
Logan,ND,038047,Central Time (US & Canada),46.4574,-99.4775,46.632926,-99.0364649,46.28239,-99.917548
McHenry,ND,038049,Central Time (US & Canada),48.2346,-100.6363,47.58009999999999,-98.585662,47.572783,-98.596648
McIntosh,ND,038051,Central Time (US & Canada),46.1119,-99.4412,46.283527,-99.0029369,45.9397309,-99.8802049
McKenzie,ND,038053,,47.7402,-103.3953,46.83647029999999,-100.3940112,46.8081056,-100.4365968
McLean,ND,038055,Central Time (US & Canada),47.607,-101.3218,47.848703,-100.584998,47.1566179,-102.385704
Mercer,ND,038057,Central Time (US & Canada),47.3092,-101.8315,47.493727,-100.70511,47.48714589999999,-100.716012
Morton,ND,038059,Central Time (US & Canada),46.7161,-101.2811,46.9829549,-100.5518736,46.284219,-102.097205
Mountrail,ND,038061,Central Time (US & Canada),48.2013,-102.3556,48.547464,-101.871476,47.7651763,-102.88589
Nelson,ND,038063,Central Time (US & Canada),47.9216,-98.1921,48.195293,-97.8820399,47.672131,-98.525915
Oliver,ND,038065,Central Time (US & Canada),47.1153,-101.3403,47.2965809,-100.878371,46.980962,-101.764812
Pembina,ND,038067,Central Time (US & Canada),48.7672,-97.5517,48.974672,-97.2367639,48.958388,-97.258566
Pierce,ND,038069,Central Time (US & Canada),48.2496,-99.9718,48.54521099999999,-99.492919,47.847257,-100.276822
Ramsey,ND,038071,Central Time (US & Canada),48.269,-98.7201,48.544232,-98.2921049,47.91497589999999,-99.2003189
Ransom,ND,038073,Central Time (US & Canada),46.4561,-97.6575,46.630727,-97.279822,46.282264,-98.0349289
Renville,ND,038075,Central Time (US & Canada),48.7192,-101.6581,48.999674,-101.059624,48.458427,-102.021717
Richland,ND,038077,Central Time (US & Canada),46.2646,-96.9483,46.63156300000001,-96.554491,45.935196,-97.280721
Rolette,ND,038079,Central Time (US & Canada),48.7724,-99.8411,48.668082,-99.830747,48.65356389999999,-99.8527
Sargent,ND,038081,Central Time (US & Canada),46.1078,-97.6306,46.282672,-97.228291,45.935072,-98.00811
Sheridan,ND,038083,Central Time (US & Canada),47.5754,-100.3456,47.847774,-100.03267,47.327087,-100.673582
Sioux,ND,038085,,46.1126,-101.0405,46.429294,-100.5236848,45.943449,-101.998864
Slope,ND,038087,Mountain Time (US & Canada),46.4472,-103.4599,46.630201,-102.924375,46.279773,-104.046103
Stark,ND,038089,Mountain Time (US & Canada),46.8107,-102.655,47.01057,-102.096068,46.629565,-103.231758
Steele,ND,038091,Central Time (US & Canada),47.4562,-97.7247,46.86379789999999,-99.910162,46.85000400000001,-99.925195
Stutsman,ND,038093,Central Time (US & Canada),46.9792,-98.9588,47.32719789999999,-98.4387029,46.629888,-99.481394
Towner,ND,038095,Central Time (US & Canada),48.6856,-99.2459,48.355292,-100.398524,48.3377849,-100.415358
Traill,ND,038097,Central Time (US & Canada),47.4542,-97.1615,47.672201,-96.8287639,47.2377289,-97.4743649
Walsh,ND,038099,Central Time (US & Canada),48.3714,-98.084,48.5437729,-97.1122259,48.193602,-98.318674
Ward,ND,038101,Central Time (US & Canada),48.2218,-101.5418,48.8072019,-100.970313,47.847555,-102.234274
Wells,ND,038103,Central Time (US & Canada),47.5876,-99.661,47.847788,-99.26571,47.32693,-100.069706
Williams,ND,038105,Central Time (US & Canada),48.3437,-103.4802,48.6341557,-102.828055,47.9559499,-104.048074
Adams,OH,039001,Eastern Time (US & Canada),38.8457,-83.472,39.055202,-83.26755,38.5965879,-83.7053179
Allen,OH,039003,Eastern Time (US & Canada),40.7715,-84.1057,40.920429,-83.8798279,40.6430689,-84.39738
Ashland,OH,039005,Eastern Time (US & Canada),40.8461,-82.2707,40.900109,-82.261963,40.83424189999999,-82.3562149
Ashtabula,OH,039007,Eastern Time (US & Canada),41.8761,-80.7817,41.911646,-80.767381,41.843579,-80.837195
Athens,OH,039009,Eastern Time (US & Canada),39.3337,-82.0452,39.360735,-82.027051,39.2863199,-82.142701
Auglaize,OH,039011,Eastern Time (US & Canada),40.5609,-84.2217,40.6860799,-83.879932,40.35453400000001,-84.456227
Belmont,OH,039013,Eastern Time (US & Canada),40.0158,-80.9885,40.032725,-81.0357229,40.023699,-81.0477729
Brown,OH,039015,Eastern Time (US & Canada),38.9344,-83.868,39.25409700000001,-83.673018,38.639945,-84.0527379
Butler,OH,039017,Eastern Time (US & Canada),39.4386,-84.5755,40.5957779,-82.4037709,40.5824659,-82.4353309
Carroll,OH,039019,Eastern Time (US & Canada),40.5796,-81.0897,39.8047119,-82.694975,39.79188,-82.714426
Champaign,OH,039021,Eastern Time (US & Canada),40.1378,-83.7696,40.2734589,-83.4944979,40.010188,-84.036069
Clark,OH,039023,Eastern Time (US & Canada),39.9168,-83.7835,40.0401899,-83.5121549,39.7686599,-84.053736
Clermont,OH,039025,Eastern Time (US & Canada),39.0476,-84.1522,39.270795,-83.989919,38.770399,-84.320088
Clinton,OH,039027,Eastern Time (US & Canada),39.415,-83.8084,40.943399,-81.612545,40.91315489999999,-81.6479509
Columbiana,OH,039029,Eastern Time (US & Canada),40.7686,-80.7775,40.914684,-80.6201418,40.863833,-80.7157819
Coshocton,OH,039031,Eastern Time (US & Canada),40.3016,-81.92,40.288533,-81.8111919,40.234096,-81.894357
Crawford,OH,039033,Eastern Time (US & Canada),40.8509,-82.9197,,,,
Cuyahoga,OH,039035,Eastern Time (US & Canada),41.4243,-81.6587,41.7048247,-81.3747719,41.27504400000001,-81.971262
Darke,OH,039037,Eastern Time (US & Canada),40.1333,-84.6193,40.354259,-84.426141,39.916481,-84.81244
Defiance,OH,039039,Eastern Time (US & Canada),41.324,-84.4906,41.31907289999999,-84.317379,41.2400899,-84.438018
Delaware,OH,039041,Eastern Time (US & Canada),40.2785,-83.0052,40.338201,-83.0126009,40.227401,-83.12861
Erie,OH,039043,Eastern Time (US & Canada),41.3635,-82.6178,41.6250471,-82.342315,41.283555,-82.9529359
